interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-12 06:00:00+00:00,2012-05-12 07:00:00+00:00,HB_NORTH,17.12
2012-05-12 07:00:00+00:00,2012-05-12 08:00:00+00:00,HB_NORTH,17.5
2012-05-12 08:00:00+00:00,2012-05-12 09:00:00+00:00,HB_NORTH,18.29
2012-05-12 09:00:00+00:00,2012-05-12 10:00:00+00:00,HB_NORTH,18.45
2012-05-12 10:00:00+00:00,2012-05-12 11:00:00+00:00,HB_NORTH,19.4
2012-05-12 11:00:00+00:00,2012-05-12 12:00:00+00:00,HB_NORTH,20.15
2012-05-12 12:00:00+00:00,2012-05-12 13:00:00+00:00,HB_NORTH,21.8
2012-05-12 13:00:00+00:00,2012-05-12 14:00:00+00:00,HB_NORTH,23.87
2012-05-12 14:00:00+00:00,2012-05-12 15:00:00+00:00,HB_NORTH,24.57
2012-05-12 15:00:00+00:00,2012-05-12 16:00:00+00:00,HB_NORTH,29.25
2012-05-12 16:00:00+00:00,2012-05-12 17:00:00+00:00,HB_NORTH,33.29
2012-05-12 17:00:00+00:00,2012-05-12 18:00:00+00:00,HB_NORTH,27.45
2012-05-12 18:00:00+00:00,2012-05-12 19:00:00+00:00,HB_NORTH,24.58
2012-05-12 19:00:00+00:00,2012-05-12 20:00:00+00:00,HB_NORTH,22.33
2012-05-12 20:00:00+00:00,2012-05-12 21:00:00+00:00,HB_NORTH,22.78
2012-05-12 21:00:00+00:00,2012-05-12 22:00:00+00:00,HB_NORTH,21.8
2012-05-12 22:00:00+00:00,2012-05-12 23:00:00+00:00,HB_NORTH,19.32
2012-05-12 23:00:00+00:00,2012-05-13 00:00:00+00:00,HB_NORTH,18.23
2012-05-13 00:00:00+00:00,2012-05-13 01:00:00+00:00,HB_NORTH,16.43
2012-05-13 01:00:00+00:00,2012-05-13 02:00:00+00:00,HB_NORTH,15.05
2012-05-13 02:00:00+00:00,2012-05-13 03:00:00+00:00,HB_NORTH,14.47
2012-05-13 03:00:00+00:00,2012-05-13 04:00:00+00:00,HB_NORTH,13.79
2012-05-13 04:00:00+00:00,2012-05-13 05:00:00+00:00,HB_NORTH,13.46
2012-05-13 05:00:00+00:00,2012-05-13 06:00:00+00:00,HB_NORTH,14.38
2012-05-13 06:00:00+00:00,2012-05-13 07:00:00+00:00,HB_NORTH,15.41
2012-05-13 07:00:00+00:00,2012-05-13 08:00:00+00:00,HB_NORTH,15.47
2012-05-13 08:00:00+00:00,2012-05-13 09:00:00+00:00,HB_NORTH,16.96
2012-05-13 09:00:00+00:00,2012-05-13 10:00:00+00:00,HB_NORTH,17.66
2012-05-13 10:00:00+00:00,2012-05-13 11:00:00+00:00,HB_NORTH,18.61
2012-05-13 11:00:00+00:00,2012-05-13 12:00:00+00:00,HB_NORTH,19.32
